GeneID	GSM6745638	GSM6745639	GSM6745640	GSM6745641	GSM6745642	GSM6745643
105372361	0	0	0	0	0	0
105372362	0	0	0	0	0	0
105372363	0	0	0	0	0	0
105372364	0	0	0	0	0	0
100996665	0	0	0	0	0	0
105376899	0	0	0	0	0	0
101927411	1	1	0	1	1	0
107985270	0	0	0	0	0	0
22847	641	532	676	585	781	394
400684	10	4	7	9	6	11
147991	884	718	1032	839	1088	547
9141	931	642	930	855	1088	614
84079	2270	1869	2598	2520	3115	1750
109616972	6	2	9	4	14	5
388531	16	28	38	29	42	25
390916	545	486	511	527	665	347
105372368	2	0	3	1	4	2
91646	5	4	4	2	5	7
11136	2	2	2	3	4	1
84902	358	247	350	285	325	180
91442	156	126	170	163	187	100
85415	7	7	8	5	9	1
55094	399	330	434	370	493	254
126248	89	83	101	72	124	57
100189006	0	0	0	0	0	0
4037	512	487	592	577	639	408
56301	4	2	8	4	3	1
1050	2141	1975	2472	2348	2949	1780
80054	123	104	133	111	169	101
1054	1029	909	1089	868	1025	558
5184	1690	1321	1697	1846	2173	1271
105372370	2	2	0	2	1	0
100996681	1	0	0	0	0	0
64377	14	14	15	22	22	9
79047	1235	974	1235	1158	1427	827
105372371	0	0	0	0	0	0
26065	4202	3481	4348	3582	4264	2564
9710	353	248	339	267	342	200
2821	5296	4507	5736	6017	6881	4398
84306	174	136	180	158	168	110
10054	3193	2498	3287	2856	3391	2058
126374	32	19	38	24	39	9
100129800	9	3	5	3	6	4
105372374	1	0	0	0	0	0
643719	46	20	41	38	47	39
284402	9	7	10	7	14	5
100130342	0	2	2	0	3	1
55900	860	669	886	692	915	455
339318	264	179	273	204	275	128
148103	90	61	76	63	82	30
400685	4	4	7	5	13	3
100652909	0	0	0	0	0	0
105372377	0	0	0	0	0	0
100652911	0	0	0	0	0	0
102723513	1	1	2	1	0	0
90075	67	61	97	85	100	44
126375	466	321	480	353	535	248
57655	1715	1430	1813	1721	2337	1249
6324	150	113	151	141	162	103
3249	9	5	9	2	6	1
100128675	1	0	1	0	0	1
5349	3	4	4	8	3	7
102466205	0	0	0	0	0	0
163175	8	6	9	9	15	6
5348	13	8	15	8	25	6
53822	12	5	12	11	21	6
53827	4168	3309	4508	4153	4605	2880
105372379	0	0	1	0	0	0
148109	0	1	0	0	1	0
51599	171	113	176	149	191	88
105372380	5	3	5	3	3	1
7392	3139	2683	3224	3232	3880	2283
57817	0	1	1	0	0	0
4099	0	0	2	1	1	0
933	188	166	210	252	307	166
100847070	7	9	4	6	12	6
2864	0	0	1	0	0	0
2865	1	0	2	0	0	0
2866	1	0	1	0	0	0
100128682	0	1	0	0	0	0
101927522	1	0	0	0	0	0
2867	1	0	0	0	0	0
388533	0	0	0	0	0	0
93099	5	7	5	6	12	5
374897	0	1	2	0	2	1
26330	209	194	217	227	272	129
100506469	278	204	346	299	395	212
10430	747	603	825	822	864	552
495	2	2	2	0	2	2
102723617	0	0	0	0	0	0
23354	1379	1128	1361	1220	1641	799
79171	2192	1841	2184	1945	2349	1391
2116	33	38	46	31	36	16
1340	2136	1701	2321	2308	2476	1588
11045	3	0	3	1	7	2
100862728	1	0	3	1	2	1
27033	51	33	58	31	83	28
9757	2899	2331	3191	2750	3822	1847
79713	378	309	450	305	430	234
199746	254	185	265	200	292	122
55851	299	265	337	221	334	219
55957	162	114	159	137	163	99
126393	36	18	26	39	41	27
148137	482	360	544	440	585	284
115703	929	706	1052	874	1421	506
644050	7	4	10	5	7	4
58510	0	0	0	0	0	0
4868	0	0	1	0	1	0
84063	1	6	1	5	3	2
107985317	0	1	0	0	0	0
333	6	7	4	5	8	3
84807	490	353	532	363	573	225
10870	322	244	307	346	384	226
7305	446	337	374	406	471	307
79414	63	52	65	54	67	48
105372383	2	0	1	0	0	0
644096	334	281	348	344	412	222
163183	17	7	14	10	11	4
84964	279	221	312	234	356	152
101927572	76	43	76	68	88	39
25999	358	261	352	319	362	199
199745	155	107	161	135	143	78
284403	1166	858	1284	1055	1488	742
728361	7	1	8	3	6	3
5438	433	322	366	435	483	307
1155	1382	1058	1292	1204	1541	847
105372385	6	5	6	4	11	3
826	4740	3945	4852	4987	5584	3428
1346	15	5	12	15	20	8
147929	60	51	79	63	74	48
7705	1804	1442	1903	1540	1922	1104
107985304	553	443	554	463	581	327
100134317	16	8	11	16	10	10
100506930	235	186	204	229	257	151
57677	306	243	310	264	376	187
284406	286	216	241	211	273	149
644189	0	0	0	2	0	0
84924	262	235	268	253	293	168
728752	32	22	39	22	39	13
339324	571	439	606	462	612	355
57711	583	450	704	502	734	383
101927599	123	89	136	108	170	82
84911	141	105	167	114	150	77
92283	184	134	219	177	192	132
163081	254	158	221	202	253	133
101927621	41	17	32	29	50	19
342892	510	385	510	405	513	266
728485	82	51	69	62	90	43
284408	107	68	116	102	98	50
388536	214	145	217	140	211	87
25850	172	142	174	150	194	75
374899	315	210	311	217	316	163
374900	230	169	264	169	222	104
147923	218	169	257	209	262	160
105372390	1	1	5	5	3	5
199704	214	166	224	178	222	135
92285	283	171	242	167	266	110
163087	421	271	413	300	446	200
101927667	16	14	11	12	14	6
284412	11	2	11	4	8	5
284459	740	549	754	625	830	388
84503	144	103	122	108	160	72
148266	226	182	224	201	210	126
148268	170	152	199	158	195	118
101927720	22	21	29	20	20	15
390927	238	188	267	187	287	135
100507433	70	62	81	63	106	58
163255	36	21	37	28	36	14
51276	68	57	81	50	93	44
22835	306	219	328	266	362	168
163115	15	14	12	15	22	11
84775	251	216	287	253	291	160
126231	96	47	106	93	114	59
105372394	0	2	0	0	0	0
644554	9	6	6	7	8	3
100631378	3	2	2	1	4	2
105372395	0	1	0	0	0	0
83889	1	1	0	0	0	0
107985301	0	0	0	0	0	0
23094	1627	1382	1597	1590	1998	1043
105372396	0	4	2	0	5	2
109623473	1	0	1	2	0	1
8193	30	23	20	32	38	16
94274	114	80	90	102	140	113
10653	4493	3670	4494	4404	5105	3134
90522	1670	1397	1635	1621	1960	1222
64073	10	7	8	8	11	6
9424	1326	1058	1263	1078	1412	701
57828	48	58	75	43	54	25
5714	2520	1903	2440	2213	2612	1686
199720	19	11	26	21	32	12
399473	11	4	11	7	18	7
147965	286	244	287	227	334	164
115727	396	303	420	521	670	421
6261	69	59	106	55	91	50
107985290	1	1	1	1	1	1
11184	1747	1377	1892	1727	2195	1218
105372397	277	213	283	285	351	201
27335	2418	1848	2471	2350	2625	1687
81	13225	10984	13581	12881	14624	8864
107985291	26	11	17	8	24	7
147968	719	547	685	592	711	378
3963	3	1	0	1	1	1
653499	2	1	1	3	1	1
3960	8	13	12	5	23	8
1891	3151	2581	3221	3036	3619	2318
3191	10190	8037	10554	9675	11359	6781
126432	783	662	767	689	904	543
22933	795	637	784	795	933	535
4793	801	670	820	699	826	449
643669	175	145	198	157	190	101
54938	623	521	660	649	831	435
6183	729	583	778	686	753	531
115290	19	15	19	15	24	12
126433	16	19	11	21	24	6
390928	0	0	0	0	0	0
10298	1061	897	1052	1068	1213	709
342897	1	0	1	1	0	0
342898	0	0	1	0	0	0
282617	0	1	2	1	1	0
101180976	4	3	9	7	5	2
282616	0	0	0	0	0	0
282618	3	1	0	1	0	2
57622	392	319	397	385	468	267
9535	3676	2900	3789	3670	4225	2621
55095	1560	1290	1695	1409	2057	985
54623	1318	1080	1382	1119	1320	830
55588	1213	975	1251	1004	1195	770
7538	382	284	423	331	426	233
100616163	0	0	0	0	0	0
100189324	0	0	0	0	1	0
64857	1212	950	1349	1050	1430	746
6217	21210	16667	21448	19889	22607	14507
6829	4321	3411	4414	3838	4868	2664
109623469	1	2	6	5	9	4
92609	1803	1487	1845	1801	2039	1267
10683	8	1	10	9	9	11
348303	0	0	0	0	0	1
126272	135	99	133	119	137	91
163126	357	336	495	410	473	301
105372399	0	0	0	0	0	0
29124	0	0	0	0	0	0
100129935	0	0	0	0	0	0
148003	0	0	0	0	0	0
400696	1	0	1	0	0	1
56891	0	3	0	0	0	0
1178	1554	1287	1595	2422	2989	1929
342900	0	0	0	0	0	0
9149	324	273	355	299	370	221
102465974	1	1	1	1	6	0
2091	6048	5327	6448	6369	7353	4556
8857	4	2	1	3	2	0
107987267	0	0	0	0	0	0
5704	1584	1237	1571	1468	1666	1037
339327	135	115	180	122	183	82
163131	577	386	641	507	672	266
284323	402	267	394	292	403	223
4294	325	271	400	344	407	224
148014	3	0	2	2	4	0
79935	6	0	2	8	1	1
208	2788	2336	2979	2594	3488	1889
107985289	25	9	37	26	54	16
693226	1	3	2	3	3	1
126526	547	447	579	536	630	377
23646	2197	1754	2204	2080	2521	1454
102465477	2	1	2	1	3	1
147746	3	1	11	5	5	5
57716	172	170	181	165	211	121
29950	211	170	180	145	172	110
29946	147	121	129	120	141	88
105372489	24	22	18	16	19	13
645	941	706	908	989	1168	755
57731	5	7	5	2	8	3
92799	2928	2432	3024	2805	3465	2051
8425	2417	1982	2612	2397	3248	1761
9253	335	276	360	308	390	208
79934	645	558	678	625	731	438
80271	252	188	242	193	242	135
284325	909	741	946	845	1043	608
6626	2026	1606	2134	1951	2417	1410
8190	2	2	0	2	2	1
100529262	222	198	237	207	257	151
100529264	1138	931	1105	1055	1266	753
53916	228	202	246	214	264	154
112398	959	771	904	872	1054	628
171523	36	38	41	40	64	22
1548	5	5	3	6	9	4
1549	6	4	8	6	7	5
22952	2	2	2	0	1	0
107985299	1	0	0	0	1	0
1556	23	19	23	15	23	6
1555	0	0	0	0	0	0
1553	0	0	0	0	0	0
1572	1	2	2	1	2	0
29785	223	180	260	228	295	174
558	259	218	250	235	222	163
11100	12246	10025	12561	10828	13078	7621
105372401	686	536	705	575	725	452
90324	1406	1082	1399	1132	1561	812
7040	9982	8058	10345	9001	10821	6412
80776	224	146	215	179	238	121
641649	617	425	644	481	628	281
56915	553	523	587	583	661	407
593	1368	1139	1418	1293	1670	1031
374907	178	131	142	118	157	90
55101	1082	792	1055	941	1157	681
100170765	3	1	0	1	1	0
107985329	0	0	0	1	0	0
100505495	1	0	0	0	1	0
101927931	14	7	20	7	24	5
90273	106	69	121	68	101	64
105372404	1	0	0	1	2	0
1089	72	57	99	77	116	52
105372405	0	0	0	0	0	0
1087	0	0	0	0	0	0
1048	0	0	0	0	0	0
4680	11	2	11	17	17	15
112268252	4	1	5	3	8	9
1084	1	0	0	0	0	0
147719	0	0	0	0	0	0
63946	0	0	0	0	0	0
6223	17434	13369	17159	15735	17888	10919
102465478	14	9	10	10	14	8
973	107	90	131	123	148	110
9138	4561	3396	4639	4295	5690	3067
390937	38	42	54	33	70	16
100505585	6	13	8	6	6	1
10567	1459	1160	1483	1225	1468	933
478	309	284	352	272	353	203
2901	1831	1535	2095	1789	2507	1217
64763	842	706	959	852	1041	639
5452	882	683	885	679	887	460
100505622	23	17	20	16	12	7
100422980	3	0	2	0	1	0
162989	649	525	648	576	703	401
116115	676	498	721	589	674	389
2931	1763	1589	2032	1823	2155	1333
2077	2139	1732	2234	1899	2374	1342
23152	3350	2867	3616	3114	4066	2192
5050	532	436	568	586	732	418
284338	266	202	244	272	339	203
284339	8	4	10	1	8	3
1954	2318	2054	2457	2316	3038	1570
102465875	0	0	0	0	0	0
84518	14	11	19	18	17	19
101930071	32	27	29	29	29	14
100996307	24	16	26	28	34	11
3991	317	276	359	296	403	182
284340	1	3	5	5	8	1
634	65	31	63	36	79	26
105372407	1	3	3	2	6	2
1088	2	4	3	1	1	0
5671	0	0	0	0	0	0
440533	0	0	0	0	0	0
100289650	0	0	0	0	0	0
653492	0	0	0	0	0	0
5669	0	0	0	0	0	0
5675	0	0	0	0	0	0
5676	0	0	0	0	0	0
5680	0	0	0	0	0	0
5670	0	0	0	0	0	0
107985349	0	0	0	0	0	0
5673	0	0	0	0	0	0
5672	0	0	0	0	0	0
284344	1	0	0	0	0	0
5678	0	0	0	0	0	0
23574	0	0	0	0	0	0
57126	1	3	1	1	0	1
83639	2	1	0	2	2	0
27076	30	34	41	26	41	21
653583	392	297	386	282	406	220
23474	745	574	706	703	863	505
284346	107	80	95	91	129	71
7515	1280	1045	1390	1129	1428	867
390940	74	49	55	73	60	44
126298	547	362	503	441	523	286
79177	287	226	351	229	295	172
126299	947	818	995	960	1152	663
100170229	346	281	360	330	452	240
105372411	89	70	95	71	119	57
199731	45	32	39	34	37	28
105372410	0	0	0	1	2	1
5329	375	284	325	291	339	214
105372412	0	0	0	0	0	0
56269	0	0	0	1	0	0
56006	936	708	1034	839	1086	572
3783	1259	1014	1322	1143	1448	839
284348	10	16	18	8	11	10
284349	326	220	347	285	352	191
342908	45	44	62	43	64	30
100505715	70	51	75	61	64	41
7596	471	331	463	411	494	280
7638	131	117	145	128	170	72
7711	180	135	183	130	205	110
101928063	58	50	48	33	62	33
7773	128	84	132	96	130	74
105372414	0	0	1	0	0	0
7673	91	70	112	77	82	44
7766	158	135	171	166	201	91
342909	123	111	169	121	151	67
7767	411	298	456	327	544	205
100379224	178	134	182	144	207	99
7768	141	140	192	144	196	101
10780	287	200	294	265	353	180
7769	390	277	429	335	432	224
7770	510	441	550	439	523	275
353355	59	30	62	42	84	31
9310	77	53	100	77	95	48
7771	84	65	77	68	71	36
26974	142	115	149	132	135	81
7772	216	156	233	178	212	135
7733	303	235	331	274	329	207
125931	1	2	2	0	2	0
388550	14	4	16	12	12	6
147710	6	1	1	0	1	1
107985305	2	3	0	1	0	1
5817	585	519	654	603	798	417
100616355	0	0	0	1	0	0
56971	49	42	72	36	55	27
107985306	6	0	0	2	1	0
388551	0	0	0	0	0	0
602	276	195	282	276	308	212
102465879	4	2	1	3	3	2
23624	0	0	1	0	0	0
4059	138	130	140	149	208	106
5819	1710	1509	1841	1580	1806	1047
10452	2713	2443	3033	2950	3444	2153
348	143	106	133	139	205	124
341	314	187	305	273	358	209
342	3	5	4	1	5	3
346	2	1	1	1	2	0
100533990	5	5	6	8	10	5
344	3	4	5	7	8	5
1209	1862	1410	1918	1733	2056	1233
5971	352	289	400	265	297	178
11129	1892	1449	1990	1744	2333	1240
162979	158	145	162	173	201	127
79760	243	210	280	231	320	184
105372419	107	88	120	90	124	78
284352	596	541	650	601	810	397
284353	70	55	60	58	91	25
105372420	8	2	6	2	9	2
79090	965	787	975	993	1193	717
388552	370	313	375	270	410	220
90332	166	175	183	146	169	97
57787	948	692	932	868	1019	594
1158	18	18	24	22	27	13
147700	74	75	80	79	115	47
2068	829	657	920	817	1101	609
10848	131	106	161	126	178	107
10849	593	476	609	593	662	374
2067	1564	1220	1602	1456	1817	1034
102464836	0	0	0	0	0	0
2354	30	14	21	19	24	10
6253	264	209	281	256	290	167
147699	76	63	88	87	95	50
107985314	4	2	3	3	4	4
7408	3312	2716	3418	3094	3788	2166
107985315	6	6	10	3	9	3
80207	1006	828	943	915	1122	579
2828	0	1	4	1	2	1
24139	767	648	825	704	937	495
442902	0	0	3	0	2	0
100287177	94	73	103	99	106	79
2696	30	20	27	31	38	17
693227	0	0	0	0	0	0
100500845	0	0	0	0	0	0
6633	3684	2740	3624	3718	3975	2472
54814	635	461	671	470	655	341
23403	603	510	666	520	642	366
388553	1	0	2	1	0	0
147912	151	156	191	156	217	104
109729182	26	24	35	21	33	15
1760	259	200	218	184	268	121
1762	379	289	414	356	433	236
81492	5	1	4	0	3	4
8189	3168	2497	3256	3132	3840	2154
3171	40	17	44	28	38	19
26145	1377	1222	1392	1282	1485	987
339344	248	239	297	297	342	181
339345	0	0	0	0	0	0
4858	1	2	1	0	1	0
729440	371	338	436	364	495	310
768217	1	0	0	0	2	0
8993	7	6	4	6	15	1
105372421	5	2	7	5	10	3
444882	4	1	1	0	1	0
147920	2	2	5	6	5	3
388555	0	0	0	0	0	0
105376901	0	0	0	0	0	0
105372424	1	1	0	0	1	0
645553	3	1	2	3	3	2
93429	0	0	0	0	0	0
374918	0	0	0	0	0	0
64344	2	3	1	0	0	1
5536	1856	1504	1885	1743	2161	1149
105372426	131	107	147	119	192	86
83987	117	106	123	91	122	57
55228	0	1	3	1	2	0
100506012	10	12	16	10	17	15
57469	29	21	20	13	26	9
808	6238	5251	6500	6161	7233	4446
5739	1405	1147	1489	1337	1627	897
94235	6	3	4	2	4	2
147906	9	11	9	4	13	5
100506068	2	3	7	7	12	1
25865	1100	905	1147	937	1217	730
100422913	8	7	8	8	13	5
107987269	101	69	113	82	135	59
29888	2230	1874	2342	2189	2646	1557
79147	520	429	544	450	565	302
6510	4500	3755	4590	4084	4755	2932
107985273	0	0	0	0	0	0
100170220	0	0	0	0	0	0
1175	1264	1050	1202	1262	1540	917
2909	2921	2361	3146	2825	3333	1899
4861	121	73	118	117	157	63
54958	487	428	436	461	556	332
23211	2808	2478	3103	2806	3191	1848
10055	3618	2966	3733	3480	3971	2484
27113	615	599	751	438	549	290
100422899	1	1	4	2	4	1
100422832	1	1	3	2	4	1
26093	726	649	781	672	787	407
255783	362	309	365	266	381	185
105372427	31	16	29	14	25	6
728	67	64	74	38	52	27
27202	231	156	255	200	238	114
9704	1094	781	1131	857	1155	589
56917	8	5	14	1	4	1
6543	1	4	4	2	2	3
11133	333	201	269	267	300	197
100505681	171	148	191	137	186	110
8775	1949	1580	1991	1761	2075	1281
84215	13	10	13	13	15	6
29998	527	438	575	519	663	302
30846	3152	2656	3336	2917	3308	1983
29997	15544	13342	15404	14184	16601	10275
692091	18	11	18	15	14	11
106144593	75	56	75	66	86	47
6415	966	763	959	911	1068	596
284355	0	0	0	0	0	0
1406	0	0	0	0	1	0
102725176	0	0	0	0	0	0
6822	0	0	0	0	0	0
100126800	0	0	0	0	0	0
100170223	0	0	0	0	0	0
100126798	0	0	0	0	0	0
100169951	0	0	0	0	0	0
100170218	0	0	0	0	0	0
100126799	0	0	0	0	0	0
100170219	0	0	0	0	0	0
100169959	0	0	0	0	0	0
100170226	0	0	0	0	0	0
100170225	0	0	0	0	0	0
100131137	0	0	0	0	0	0
64100	0	0	0	0	0	0
56344	10	3	8	6	3	2
8605	78	48	75	44	62	23
106144526	9	7	10	5	9	1
3978	3862	3041	3992	3535	4296	2469
107985293	26	19	47	25	49	16
374920	708	599	734	615	783	442
22900	2638	2107	2992	2344	3106	1612
100505812	419	336	407	342	408	229
105372429	7	10	9	3	13	6
163071	136	115	144	124	168	103
93233	78	62	101	73	103	55
2014	2917	2399	2977	2962	3445	2085
55260	249	192	247	200	246	151
23546	9	3	5	2	8	2
10945	2184	1870	2339	1870	2221	1384
107984140	37	21	39	40	33	10
2906	100	80	121	105	115	61
83743	1847	1524	1937	1712	2089	1182
3770	106	61	91	78	80	39
9266	1758	1434	1938	1609	2023	1136
114783	68	75	78	71	107	52
6820	3	6	9	6	9	6
54854	20	13	26	7	24	6
171169	1	0	8	0	0	1
6141	20314	16748	20023	19594	23056	13982
56848	613	517	611	564	696	413
1628	270	247	300	316	381	218
770	210	168	237	193	234	154
653677	24	22	21	20	34	8
126147	32	17	24	26	36	11
105372431	15	4	11	12	17	13
2524	23	16	40	20	32	15
105447645	11	11	13	12	16	9
284358	30	25	26	38	20	15
54922	28	17	31	30	25	16
284359	2	1	1	5	2	1
2523	103	61	92	80	103	49
26291	0	0	0	0	0	0
587	660	576	674	685	895	516
105372432	118	79	103	95	129	61
51171	269	239	306	230	317	196
57664	196	168	180	175	196	119
23645	2073	1677	2248	1755	2034	1179
7288	15	10	14	8	19	5
4924	4240	3464	4398	4157	4899	2941
100874085	682	561	713	643	776	463
27294	28	17	31	28	31	18
581	3421	2878	3399	2785	3373	1882
2512	25676	19534	25572	19018	22084	13387
2997	1073	887	1158	1014	1349	812
10856	2679	2187	2723	2706	2931	1780
102466738	2	1	2	1	2	1
3972	6	5	6	10	9	3
101059948	3	2	5	5	3	1
1082	1	2	1	1	4	1
100170228	0	0	0	0	0	0
114336	1	0	1	1	0	0
114335	0	0	0	0	0	0
100126780	0	0	0	0	0	0
93659	0	0	0	0	0	0
94115	0	0	0	0	0	0
94027	1	0	2	1	0	0
4909	2	0	2	1	0	0
3743	0	0	2	0	0	0
6625	6770	5597	7149	6491	8566	4866
64130	52	40	54	62	62	32
55150	35	25	34	22	25	14
8541	211	165	234	210	295	123
3270	1	2	1	2	5	2
54795	146	123	184	103	156	85
107985340	0	0	0	0	0	0
28968	77	44	69	49	74	25
100422979	7	1	0	5	2	1
951	4459	3611	4720	4325	5445	3261
8463	48	25	42	34	54	23
27120	1	0	4	1	3	2
101928295	7	3	1	4	5	2
147872	8	5	9	3	14	5
113091	2	1	1	0	1	0
100507003	0	0	4	0	0	0
57030	4	0	3	0	5	1
55011	1229	894	1204	1139	1373	763
126133	2575	2113	2680	2369	2859	1581
2323	163	107	165	138	188	107
23521	78023	65631	78490	72255	85837	53358
26819	44	46	46	35	53	20
26818	13	13	16	13	27	11
26817	17	11	20	16	26	11
26816	51	23	45	46	62	18
6205	28270	22583	28206	28287	31602	20652
84546	40	23	50	44	49	22
406942	0	0	0	1	1	0
2217	543	411	531	521	681	395
57333	119	80	107	90	101	63
51070	1086	841	995	964	1100	599
5639	12	14	14	17	25	11
57479	2414	1995	2577	2422	3033	1541
6237	289	202	256	171	237	109
58506	3439	3120	3734	3481	4221	2449
3661	1323	1030	1377	1186	1552	850
83596	1191	962	1292	1087	1379	750
3276	4483	3815	4435	4716	5432	3226
100847074	1	3	1	1	2	1
199800	63	49	72	61	99	48
126129	1	3	1	6	2	0
60385	18	18	19	16	21	12
105372434	3	0	1	2	3	1
160	2592	1956	2656	2311	2866	1683
102465479	1	2	2	2	2	3
80199	697	546	683	580	735	442
105372435	149	136	135	133	165	110
81857	1128	897	1109	1063	1338	709
102465480	77	57	75	65	83	46
100506033	121	81	114	92	123	62
53635	1432	1094	1619	1403	1907	944
100616313	2	4	3	2	6	3
101928378	609	498	681	558	830	405
11284	1056	826	1132	1012	1356	631
84335	991	875	1026	948	1137	685
79735	626	451	597	499	683	340
100616314	18	9	14	12	19	7
259307	268	220	281	219	266	167
23636	3463	2732	3494	3250	3799	2267
22809	1190	981	1266	877	1000	576
100616483	131	111	127	84	101	44
114132	4	1	4	2	4	1
400709	5	10	12	4	9	3
51231	802	646	857	689	827	460
25888	420	321	423	385	428	259
400710	7	7	10	8	10	4
100169956	0	0	0	0	0	0
100191063	0	0	0	0	0	0
100169952	0	0	0	0	0	0
100169957	0	0	0	0	0	0
100169953	0	0	0	0	0	0
100169958	0	0	0	0	0	0
100169955	0	0	0	0	0	0
100170216	0	0	0	0	0	0
100169954	0	0	0	0	0	0
100170224	0	0	0	0	1	0
105372436	2	2	5	5	0	2
100170217	0	0	0	0	1	0
100170227	0	0	0	0	0	0
126123	0	0	3	0	2	0
79784	4	2	4	0	4	2
3748	32	19	35	34	34	11
105372437	4	5	2	3	1	1
256236	14	20	22	23	29	23
9476	31	26	43	22	49	16
7376	1584	1234	1553	1357	1579	943
5424	3900	3178	3955	4043	5038	2850
6689	40	32	32	41	38	25
4606	4	4	5	3	11	2
112703	292	243	257	256	343	189
284361	2872	2356	2750	2652	3147	1885
126119	332	264	330	294	357	187
554235	40	29	35	31	38	26
94030	185	140	198	87	106	45
100126781	0	0	0	0	0	0
84258	34	16	35	22	31	16
342918	33	36	48	29	40	29
50944	381	291	419	297	372	188
6320	3219	2784	3336	3231	4105	2403
2854	2	1	3	1	0	1
105372440	1	1	8	2	4	0
105372439	8	9	10	7	17	5
93650	40	31	51	33	57	23
84798	2723	2075	2691	2257	2845	1692
692203	36	37	43	36	52	24
692202	6	5	7	8	16	5
692204	9	10	10	8	14	4
284365	2	2	2	1	3	1
3816	0	5	5	3	4	0
55554	0	0	0	0	0	0
105372441	0	0	0	0	0	0
354	0	0	0	0	0	0
3817	0	3	0	0	0	0
606293	1	0	0	2	0	0
9622	0	0	1	0	0	0
25818	0	0	0	0	0	0
5653	0	0	0	0	0	0
105372442	0	0	0	0	0	0
5650	0	0	0	0	0	0
11202	0	0	0	0	0	0
284366	0	0	0	0	0	0
5655	0	2	0	1	0	0
11012	0	0	0	0	0	0
43849	0	0	0	0	0	0
26085	2	1	0	0	2	2
107985341	0	0	0	0	0	0
43847	7	6	14	10	18	5
90353	268	289	342	345	385	226
27180	39	40	38	23	31	29
27036	4	5	4	0	1	4
101928517	7	2	9	2	4	4
284367	432	349	449	449	569	329
102465873	0	0	0	0	0	0
945	759	617	803	816	942	599
107985327	5	5	5	8	4	2
284369	0	1	0	3	0	1
105372444	0	0	0	0	0	0
107985326	0	0	0	0	0	0
402665	58	36	45	20	25	15
147645	151	114	159	113	168	89
2109	1622	1333	1528	1533	1835	1107
125875	84	57	79	78	94	41
4818	379	342	382	358	486	311
3982	0	0	1	1	1	0
105372446	46	28	38	28	38	19
147646	11	8	9	3	9	6
89790	428	320	432	419	505	301
100129083	129	89	112	108	136	75
27181	1	1	4	2	3	3
729767	1	3	2	2	1	0
89858	172	152	180	203	245	153
946	746	593	755	755	901	528
7728	451	378	493	384	437	247
729975	18	19	16	14	12	6
8778	209	181	237	180	193	116
100049587	326	259	351	259	314	181
102238594	6	6	10	5	8	3
147650	114	104	156	94	128	60
407056	1	1	0	0	1	1
406887	0	1	1	0	1	1
406910	0	0	1	0	1	0
3036	28	7	20	6	6	3
2357	2	4	4	3	2	0
2358	1	2	1	3	2	0
105372448	0	0	0	0	0	0
2359	10	8	11	16	21	19
84765	339	240	369	263	426	160
101928571	33	36	27	32	49	19
65251	311	232	323	268	330	181
79898	125	92	154	121	120	71
101669766	12	6	9	7	5	10
59348	236	180	283	205	250	134
284370	245	179	268	219	231	120
80110	413	352	465	327	446	259
112268244	37	27	37	23	30	15
9668	307	207	321	216	278	157
284371	493	394	594	408	589	217
90317	360	280	381	278	351	214
162962	226	137	193	147	202	107
5518	4392	3476	4434	4247	4886	2974
102466984	1	0	2	0	3	1
105372449	10	5	3	9	14	1
90321	738	536	760	628	731	410
693228	3	1	2	1	0	1
147657	785	619	852	675	829	452
162963	93	64	111	70	87	49
400713	211	183	251	187	241	95
102724105	52	43	57	44	54	24
84436	255	181	291	182	284	132
147658	13	6	7	4	2	2
147660	61	43	67	45	60	34
388558	353	305	436	327	428	186
55762	408	268	362	307	340	170
7696	151	106	136	112	122	62
55769	747	533	843	637	928	429
81856	302	267	328	242	299	155
105372452	0	0	0	0	2	0
105372451	5	1	3	5	9	2
162966	232	180	228	165	240	114
7576	539	397	529	396	482	296
90333	450	319	457	346	407	259
162967	805	619	791	714	874	477
388559	415	300	394	325	438	202
100529240	123	96	139	110	159	67
399669	92	75	116	87	124	48
125893	216	162	215	171	215	102
79986	118	92	148	98	116	88
105372453	2	3	0	0	2	2
147664	1	1	0	0	0	0
100271846	0	1	0	0	0	0
90338	651	562	813	565	774	384
55786	50	41	57	35	37	27
84671	462	281	441	336	403	237
79788	141	103	151	95	125	65
390963	198	153	245	142	225	118
342926	92	87	103	106	105	47
317701	0	0	0	0	0	0
317703	0	0	0	0	0	0
646508	0	0	0	0	0	0
112401	0	0	0	0	0	0
107987270	0	0	0	0	0	0
91664	287	264	335	281	334	220
107987264	35	24	40	38	45	24
170958	417	351	424	377	433	219
91661	389	303	387	367	497	244
110116772	293	226	306	285	320	170
147804	242	164	243	201	266	124
388561	287	219	300	273	316	165
126017	518	437	526	432	532	305
55422	753	577	804	617	886	404
284379	0	0	0	0	1	0
503834	0	1	0	0	0	0
107985342	0	0	0	0	0	0
574458	0	0	0	0	0	0
574459	0	0	0	0	0	0
100302255	0	0	0	0	0	0
574460	0	0	0	0	0	0
574461	0	0	0	0	0	0
574462	0	0	0	0	0	0
574463	0	0	0	0	0	0
574464	0	0	0	0	0	0
574465	0	0	0	0	0	0
574466	0	0	0	0	0	0
100302265	0	0	0	0	0	0
574467	0	0	0	0	0	0
574468	0	0	0	0	0	0
574469	0	0	0	0	0	0
574470	0	0	0	0	0	0
574471	0	0	0	0	0	0
574472	0	0	0	0	0	0
